web-scraper-order,web-scraper-start-url,pagination,name,street,zip-code,city
"1632986624-5843","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Simon","Bahnhofstr. 51","59872","Meschede - Freienohl"
"1632986589-3780","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Schröter","Eisenbahnstr. 80","75228","Ispringen"
"1632986578-3277","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Ziß","Hopfener Str. 4","87629","Füssen"
"1632986652-7407","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA","Robert-Schnabel-Str. 1","37154","Northeim"
"1632986543-622","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Bayerwald Str. 1","94121","Strasskirchen"
"1632986598-4182","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","E center","Neckaraue 2","71686","Remseck am Neckar"
"1632986578-3031","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Lechring 1","86836","Untermeitingen"
"1632986674-8494","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Ziegler","Am Veringhof 8","21107","Hamburg"
"1632986661-8147","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA Köhler","Stendalerstr. 89","39638","Gardelegen"
"1632986530-141","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA","Hirschsprungstr. 1","01773","Altenberg"
"1632986643-7122","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Brüggemeier","Kevelaerer Str. 6","47623","Kevelaer"
"1632986634-6356","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","Zurheide Feine Kost - EDEKA Frischecenter","Bahnhofstr. 80-84","46145","Oberhausen"
"1632986553-1726","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","Am Roten Hügel 9","96145","Sesslach-Gemünda"
"1632986553-1736","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","E center Wagner","Niorter Str. 3a","96450","Coburg"
"1632986643-6963","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Rywotzki","Homberger Str. 329-333","47443","Moers"
"1632986624-5912","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Rondorf, Reiherstraße","Reiherstr. 31","50997","Köln"
"1632986685-9447","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","EDEKA Radtke","Tannenhof 60a","22397","Hamburg"
"1632986567-2526","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Flöring","Hauptstr. 18","86733","Alerheim"
"1632986624-5715","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","E center Kreuzberg","Andernacherstr. 238","56070","Koblenz"
"1632986624-5768","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Konz","Wilde Acht 7","54329","Konz-Könen"
"1632986589-3578","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Bauer","Neuer Markt 3","70771","Leinfelden"
"1632986701-10436","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Ungefroren","Fischerinsel 12","10179","Berlin"
"1632986652-7535","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Popko","Bienroder Str. 28","38110","Braunschweig"
"1632986685-9647","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","E aktiv markt Strutz","Kieler Str. 2","24238","Selent"
"1632986674-8716","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Nötzelmann","Am Bahnhof 1","23923","Herrnburg"
"1632986543-494","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Industriestr. 11","93149","Nittenau"
"1632986589-3486","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA","Frankenstraße 50","74599","Wallhausen"
"1632986543-435","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Regenssburger Str. 31","93128","Regenstauf"
"1632986610-5191","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6#","EDEKA","Danziger Str. 14","65191","Wiesbaden-Sonnenberg"
"1632986567-2136","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Heinzinger","Hohenwarter Str. 81","85276","Pfaffenhofen"
"1632986685-9411","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","E aktiv Markt Jessen","Hummelsbütteler Markt 34","22339","Hamburg-Hummelsbüttel"
"1632986701-10364","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Dörpfeldstraße","Dörpfeldstr. 46","12489","Berlin"
"1632986617-5531","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA Preller - Getränkemarkt","Windmühlenstr. 13","58339","Breckerfeld"
"1632986604-4869","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6","EDEKA","Alois-Thums-Str. 2","63667","Nidda-Harb"
"1632986617-5379","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","E aktiv Markt Schnütgen","Meggenerstr. 12a","57368","Lennestadt"
"1632986578-3415","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Ludwig-Kick-Str. 1","88131","Lindau / Bodensee"
"1632986652-7557","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","Edeka Schenke Express","Willy-Brandt-Platz 2","33330","Gütersloh-Innenstadt"
"1632986624-5926","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Nüsken","Riga-Ring 15","59494","Soest"
"1632986543-753","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Forchheimerstr. 3","91339","Igensdorf"
"1632986589-3763","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","E aktiv markt Zeltwanger","Hauptstr. 7","75038","Oberderdingen"
"1632986685-9495","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","EDEKA Krause","Hansering 21-23","23558","Lübeck-St. Lorenz Süd"
"1632986530-183","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA","Jahnstr. 62","04703","Leisnig-Fischendorf"
"1632986543-373","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Pfaller","Bahnhofstr. 49","91788","Pappenheim"
"1632986589-3549","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Kreiser & Iwanowski","Marktplatz 5","72124","Pliezhausen"
"1632986567-2241","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","nah & gut März","Moltkestr. 4","86159","Augsburg"
"1632986598-4387","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Schröter","Eisenbahnstr. 80","75228","Ispringen"
"1632986685-9748","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","EDEKA","Europastr. 82","24941","Jarplund"
"1632986643-6921","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA","Von-Der-Mark-Str. 52-54","47137","Duisburg Mittelmeiderich"
"1632986567-2159","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Miksch","Rosenheimer Str. 58","83135","Schechen"
"1632986674-8811","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Bontjer","Wiesenstr. 123","26603","Aurich"
"1632986610-5127","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6#","EDEKA","Eisenbahnstr. 204-206","63303","Dreieich"
"1632986578-3369","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Bergwerkstr. 14-16","83471","Berchtesgaden"
"1632986624-5980","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Boxberger","Mühlenfeldstr. 3","59329","Wadersloh"
"1632986674-8427","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","Frischemarkt Kloodt","Stover Strand 10","21423","Drage"
"1632986578-2750","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Fratzl","Feldmochinger Str. 216","80995","München"
"1632986589-3478","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","Staufers aktiv markt","Boller Str. 61","73035","Göppingen"
"1632986553-1689","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","Aktivmarkt Sczygiel & Pfister KG","An der Haak 1","97506","Grafenrheinfeld"
"1632986674-8657","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Märkl","Krohnstieg 41-43","22415","Hamburg-Langenhorn"
"1632986701-10268","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Schmidt","Kaltenhausen 82","14797","Kloster Lehnin"
"1632986553-1582","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","Brunnenstr. 1","97199","Ochsenfurt"
"1632986567-2124","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Hauptstr. 16","82402","Seeshaupt"
"1632986553-1615","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","E-Center","Karl-Sand-Straße 1","95632","Wunsiedel"
"1632986674-8662","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA","Moorstr. 24 - 26","26871","Papenburg"
"1632986543-775","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Peukert","Kirchenthumbacher str. 29","92676","Eschenbach"
"1632986694-10063","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1","E center Friedebold","Herrenseeallee 15a","15344","Strausberg"
"1632986674-8825","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","E aktiv markt Holling","Hauptstr. 63","27478","Cuxhaven"
"1632986578-3066","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Dallmann","Bahnhofstr. 28","86925","Leeder"
"1632986567-2611","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Zimmermann","Reinhold-Abele-Str. 2","88289","Waldburg"
"1632986652-7429","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Plöger","Breite Str. 99","38640","Goslar"
"1632986643-6878","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Nierhaus","Mülheimer Str. 256/Rolandstr. 25","46045","Oberhausen"
"1632986617-5380","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA xpress Bad Neuenahr","Poststr. 22","53474","Bad Neuenahr"
"1632986661-7961","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA Meier","Bahnchaussee 119f","38838","Dingelstedt"
"1632986530-196","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA Dresden-Prohlis","J.-Winter-Platz 13","01239","Dresden-Prohlis"
"1632986610-5113","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6#","EDEKA Deckenbach","Malteserstr. 5","63179","Obertshausen"
"1632986553-1333","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Hehenberger","Glockenstr. 6","94034","Passau"
"1632986567-2247","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Mayr","Bahnhofstr. 26C","82449","Uffing"
"1632986661-8227","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA Ramöller","Stiftstr. 91","32278","Kirchlengern"
"1632986634-6288","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Strohbücker","Bergstr. 6","48351","Everswinkel"
"1632986643-6795","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Peine","Ruettenscheider Str. 255","45131","Essen"
"1632986661-8125","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","E center Cramer","Germaniastr. 26","31275","Lehrte"
"1632986530-94","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA","Mittelstr. 11","07586","Bad Köstritz"
"1632986652-7609","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA","Pfarrstr. 41","30459","Hannover - Ricklingen"
"1632986567-2114","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Schmidt","Uttinger Str. 4","86938","Schondorf"
"1632986661-7779","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA","Carl-Benz-Str. 1","35447","Reiskirchen"
"1632986674-8980","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA  Borowski","An Der Schafslück 1","24972","Steinbergkirche"
"1632986701-10294","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Schrank","Annastr. 1","14532","Stahnsdorf"
"1632986685-9759","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","E aktiv markt Teske","Hauptstr. 96","24980","Schafflund"
"1632986589-3485","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","E aktiv markt Unverricht","Im Stockach 1","73235","Weilheim an der Teck"
"1632986701-10537","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Busse","Bernauer Str. 44-53","16341","Panketal"
"1632986567-2470","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","E aktiv Markt Pfeifer","Hauptstr. 43","84547","Emmerting"
"1632986685-9772","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","Frischemarkt Nissen","Jaardenhuug 9","25938","Utersum"
"1632986553-1763","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","Untere Au 1 A","97702","Münnerstadt"
"1632986624-6063","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Jansen","Kirchstr. 40","52499","Baesweiler"
"1632986652-7420","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Lähne","Salzer Str. 18c","39240","Calbe"
"1632986543-891","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Wunsiedler Str. 75","95163","Weißenstadt"
"1632986634-6102","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA FrischeCenter Hövener","Kaiserstr. 20","40764","Langenfeld - Richrath"
"1632986578-3262","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Andreas-Mayr-Str. 8","86609","Donauwörth"
"1632986652-7636","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","E center Krone","Am Bahndamm 17","30453","Hannover-Ahlem"
"1632986634-6282","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Hundrieser","Aktienstr. 14","45359","Essen"
"1632986604-4867","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6","EDEKA","Zweibruecker Str. 5-15","66976","Rodalben"
"1632986652-7363","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA","Baunsbergstr. 1","34131","Kassel"
"1632986567-2086","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","E xpress","Untere Hauptstr. 25","85354","Freising"
"1632986543-716","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Silberbauer","Hauptstr. 15","93453","Rittsteig"
"1632986617-5457","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA Sundern","Freiheitsmühle 1","59846","Sundern (Sauerland)"
"1632986567-2188","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Stadler","Landshuter Str. 9","84186","Vilsheim"
"1632986617-5551","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","E aktiv Markt Buschkühle","Quellenstr. 17","59556","Lippstadt/Bad Waldliesborn"
"1632986685-9437","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","EDEKA Martens","Hamburger Str. 112","22949","Ammersbek"
"1632986617-5586","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","E-Center","Mühlenstraße 7","58313","Herdecke"
"1632986652-7441","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Rinza","Bahnhofstr. 12","37603","Holzminden"
"1632986578-3032","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Gropper","Bobinger Str. 33","86199","Inningen"
"1632986578-2743","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Wasserburger Landstr. 8","81825","München-Trudering-Riem"
